filename,zcr,rms,temporal_centroid,duration,spec_centroid,spec_bandwidth,rolloff,flatness,dom_freq,spec_energy,spec_entropy,crest_factor,skewness,kurtosis,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,fft_coeff_1,fft_coeff_2,fft_coeff_3,fft_coeff_4,fft_coeff_5,fft_coeff_6,fft_coeff_7,fft_coeff_8,fft_coeff_9,fft_coeff_10,label
sam104_imp3.wav,0.03076171875,0.07058948,0.011368896132629274,0.02,3709.864168965243,2240.8068703506733,6319.9951171875,0.06163647,2300.0,2300.0771,6.7819233,12.743162,-0.9136516451835632,6.839201,-116.221115,0.1783663,-35.36859,56.106827,8.472919,8.446915,-9.545464,53.479637,10.756155,-11.414379,0.06094241,16.4636,11.160559,0.108779594,0.34581724,1.0,0.47435084,0.1598659,0.10153824,0.050288126,0.06390101,0.04932123,0.02488629,0.026461715,0.052875638,6.896615,7.059868,7.1323004,9.207576,9.746714,9.989091,13.751247,13.798062,20.056746,21.299068,1
sam104_imp4.wav,0.046875,0.067467995,0.013978867634889888,0.02,3813.821104820029,2389.012113427159,6567.626953125,0.067581385,2300.0,2190.1191,6.7907305,9.365152,-0.734258234500885,4.0536814,-120.34543,7.422407,-32.297737,44.67675,1.1801269,7.6329436,-19.195538,57.07596,10.846667,0.96083915,16.85833,17.122347,3.8348176,0.11223592,0.35415956,1.0,0.41453314,0.14583214,0.20099097,0.08998662,0.0694045,0.069147594,0.05211302,0.023443185,0.035200577,5.9404497,6.5210767,6.8232293,7.3646207,11.688607,11.713856,13.065695,16.403732,18.095947,19.149767,1
sam104_imp5.wav,0.03125,0.076598175,0.008565722533102347,0.02,3621.34465294294,2400.0267366896646,6513.7939453125,0.06719228,0.0,2996.285,6.783738,8.901316,-0.5488147735595703,3.3153949,-90.6894,13.214515,-26.989315,52.240005,6.703783,8.769405,-8.85366,57.891693,10.354568,-5.9973826,3.530971,15.890894,1.3671036,0.086486116,0.3192145,1.0,0.42886993,0.14258869,0.15837674,0.07316084,0.054704547,0.052107368,0.04802255,0.030242804,0.037340168,7.2179675,7.4070835,7.823417,8.854077,8.857477,13.143147,14.098206,19.02812,23.312582,26.333195,1
sam104_imp6.wav,0.0458984375,0.091757454,0.0071167709735885905,0.02,3484.211535855288,2218.4133395172084,6093.896484375,0.04417027,2300.0,4018.8435,6.677933,8.712693,-0.2744300067424774,3.4303908,-78.45598,14.264311,-39.075157,47.915993,-2.3286026,0.24060357,-8.03927,48.404648,6.262989,-15.383562,5.521078,24.191566,8.328514,0.07830769,0.36723563,1.0,0.36996692,0.13133492,0.1431739,0.054705765,0.019954108,0.020377474,0.026908722,0.017415324,0.026694998,9.4043045,9.467906,9.486565,9.887409,9.941664,17.130003,19.738846,20.821312,27.547983,28.24986,1
sam104_imp7.wav,0.03662109375,0.08437218,0.013354908271973703,0.02,3399.2260011163507,2215.862179032235,6104.6630859375,0.04711014,2300.0,3278.0332,6.678381,10.059685,-0.34181278944015503,3.9844494,-93.55892,27.340065,-35.6812,46.671032,0.34736317,3.2215583,-8.128956,49.50318,1.2279617,-15.853378,2.8823128,18.75401,5.8568034,0.060171757,0.31549582,1.0,0.4479144,0.16631688,0.1915298,0.057514254,0.020310463,0.023116963,0.025708066,0.039341003,0.031248756,8.671116,9.372467,10.467415,10.815836,11.194124,11.256894,15.735835,18.244766,24.65923,26.796272,1
sam105_imp1.wav,0.0537109375,0.064942196,0.0054064138979949775,0.02,3750.535478582334,2324.0380982491583,6406.1279296875,0.072360426,2300.0,1963.3647,6.8431273,10.687013,-0.1552545130252838,5.821374,-98.91884,8.460329,-30.98811,44.971146,1.8326921,-0.40671936,-12.334335,47.47195,9.152969,-12.053064,4.555644,9.142554,5.7918177,0.0597976,0.2750213,1.0,0.5565348,0.17222704,0.15815297,0.07205948,0.053624474,0.060999215,0.042224072,0.026502449,0.027490012,6.466587,6.795399,7.583919,7.5905056,7.7614584,10.845725,11.270118,15.25224,17.445883,19.435005,1
sam105_imp2.wav,0.05908203125,0.07044531,0.012960898032560631,0.02,3752.5853365949856,2309.4503022267086,6664.5263671875,0.04995309,2300.0,2267.998,6.7082357,8.909344,-0.21861796081066132,4.7344804,-130.93912,-8.987147,-46.206734,35.137306,5.3177433,-4.5911126,-8.253561,57.471924,11.175807,-4.692534,6.695122,19.577368,4.6024876,0.05109946,0.33976337,1.0,0.5104397,0.15734448,0.13296975,0.043610778,0.02594668,0.04084979,0.0330161,0.018371811,0.020919971,7.21705,7.347657,7.939034,8.1584,8.53651,10.417885,13.977205,17.093958,19.74518,22.224216,1
sam105_imp3.wav,0.03857421875,0.07937671,0.00931457726213541,0.02,3569.5050711290805,2422.9767881530593,6513.7939453125,0.05185994,0.0,3310.3423,6.67998,9.513997,-0.9959086179733276,4.147168,-98.35409,12.442484,-28.58942,52.644806,17.30925,22.612236,-10.336254,62.803844,7.4596395,-10.286923,-0.5043093,5.1310296,-2.3503091,0.0893934,0.38165623,1.0,0.46370184,0.17929223,0.17172529,0.07305373,0.05430155,0.05636945,0.058483344,0.04396531,0.039090417,6.899579,8.187097,8.889101,9.228797,12.455711,14.834346,14.966817,18.9751,20.942797,30.498016,1
sam105_imp4.wav,0.0458984375,0.0712308,0.008709415203201272,0.02,3605.080291580138,2351.355312110229,6319.9951171875,0.055057026,0.0,2545.4143,6.6793203,10.124265,-0.8143748641014099,5.277629,-112.01331,3.0186849,-33.32964,49.96496,15.2573185,19.80924,-6.081086,60.60236,14.12886,-15.354072,4.302742,7.6895256,-0.001809895,0.06801962,0.37976074,1.0,0.44832817,0.18756376,0.1680962,0.07010419,0.049473587,0.041860443,0.030381396,0.02162824,0.032186568,7.5626206,8.258358,8.625751,9.967563,10.158482,10.1810055,15.687819,16.521309,21.275736,22.545841,1
sam105_imp5.wav,0.03515625,0.072673954,0.004843965617911102,0.02,3574.611215042642,2366.60789710966,6352.294921875,0.05049367,0.0,2697.017,6.688051,9.618343,-0.5366656184196472,4.650494,-100.83392,5.1234336,-34.97016,48.102005,12.258641,22.825684,-0.639471,58.960518,13.4152355,-19.34565,-1.0150461,10.21404,-0.27578676,0.0737217,0.36030978,1.0,0.4550631,0.18799607,0.1787779,0.07036767,0.044883706,0.0522711,0.031506132,0.030471882,0.033675365,6.62813,6.670442,9.12079,10.194001,10.280464,10.966395,14.203135,18.378988,20.519136,24.978996,1
sam105_imp6.wav,0.03271484375,0.074932024,0.011209114113360915,0.02,3629.1449155124965,2369.4157353899545,6298.4619140625,0.063782424,0.0,2799.968,6.7318974,9.517457,-0.8559600114822388,4.912422,-109.28893,-0.4904992,-34.44481,47.589027,14.648254,18.467104,-3.9007158,56.813393,22.05576,-12.793426,5.402686,9.079224,-4.4293337,0.08289044,0.40452728,1.0,0.40581602,0.17641963,0.1652014,0.05928274,0.032846343,0.034172893,0.0255581,0.02427133,0.03609085,6.742718,8.210975,8.904464,9.286564,10.466265,12.086394,16.191372,18.575315,22.744673,22.99627,1
sam106_imp1.wav,0.04345703125,0.096784525,0.00932382017107662,0.02,3791.225164200343,2459.5218823943596,6589.16015625,0.057326127,2300.0,4554.9136,6.687356,9.610854,-0.45885488390922546,4.6973934,-85.21359,-4.557599,-36.65525,31.460808,14.263462,9.559391,-11.400791,56.566216,16.731724,-8.59673,13.4619255,14.293207,1.1126168,0.058979675,0.3659098,1.0,0.39707443,0.1561338,0.12987015,0.05051922,0.03376431,0.04139889,0.025614714,0.019498676,0.016469404,8.712074,9.957914,10.844395,12.644582,13.47107,14.477562,21.770874,25.487896,25.931015,30.383785,1
sam106_imp2.wav,0.05078125,0.095109455,0.007187521885068312,0.02,3677.025706604103,2342.0896302667534,6395.361328125,0.04997032,2300.0,4231.791,6.6674957,8.875355,-0.3431030511856079,3.994524,-90.01816,-7.6505136,-45.01333,37.349403,5.9534445,-3.3723507,-18.005077,43.573395,18.238705,-8.801322,10.455227,15.473259,6.00842,0.057627775,0.37179855,1.0,0.34094262,0.112092294,0.085503705,0.033182625,0.024321789,0.020718371,0.016121427,0.016938705,0.0126706,8.662105,9.103927,9.645421,9.659105,12.783333,16.125221,17.137646,22.718895,28.680376,32.609768,1
sam106_imp3.wav,0.04345703125,0.08123109,0.007674574613941488,0.02,3465.9098740726117,2259.0176017447857,5878.564453125,0.053886753,2300.0,3166.8784,6.7384844,10.133404,-0.5013526082038879,5.862541,-83.011246,16.00613,-35.585213,48.637554,0.7287393,4.9141293,-5.456392,46.291897,20.154383,-21.272795,6.509527,16.717081,0.7997503,0.07490606,0.45537817,1.0,0.43346223,0.19318318,0.14686887,0.05893535,0.02618858,0.023616666,0.025470367,0.027513305,0.0240817,8.280833,9.006538,9.505836,11.15455,11.728916,12.916951,17.847599,19.344578,20.897264,23.918697,1
sam106_imp4.wav,0.01904296875,0.05630272,0.0034648220344649715,0.02,1301.0461039662948,1173.9487210946415,2164.0869140625,0.0032499323,350.0,1431.5558,6.065875,12.294497,1.6399352550506592,13.959452,-121.92714,194.31244,-72.88711,12.385283,-10.803165,-2.0699787,-6.9537563,-3.69104,14.911039,-7.219288,-7.407081,-5.561368,-3.6791782,0.9067376,0.74501944,0.64403623,0.64057076,0.7665355,0.8566255,0.88896626,0.90296113,0.92665446,0.97162414,1.0,0.99313515,7.854558,7.89179,7.89275,7.925125,8.210524,8.256321,8.31048,8.361728,8.7118,9.1617565,1
sam106_imp5.wav,0.04296875,0.08338561,0.007524843537026258,0.02,3762.9570058197196,2381.7909600587973,6319.9951171875,0.072967,2300.0,3199.582,6.8889704,11.039419,-0.19180116057395935,6.134878,-75.23388,1.9114797,-37.251488,43.54113,4.052747,-0.26696667,-4.3368797,43.398434,14.62915,-18.732685,1.3464488,9.348836,5.297974,0.108482905,0.45921582,1.0,0.4899247,0.20762868,0.124025285,0.066808216,0.036357738,0.043191716,0.033725727,0.03130403,0.047587965,8.327203,9.7126,10.729478,10.922194,10.926159,11.316644,15.17481,17.637804,22.711153,23.731407,1
sam106_imp6.wav,0.037109375,0.0758709,0.00936751633112667,0.02,3565.652506378159,2365.4921124086686,6083.1298828125,0.09487273,2300.0,2683.864,6.9448175,11.358434,0.1326858252286911,6.8706303,-67.85602,23.52544,-36.0794,37.80871,0.49026284,4.45704,-8.737944,34.00308,12.398365,-22.406292,4.5909653,12.050453,5.6830015,0.11131365,0.41429344,1.0,0.4922846,0.19687872,0.13684472,0.056375757,0.039641824,0.037280258,0.03332879,0.045533605,0.049163364,7.726506,7.958547,8.259973,9.624814,9.718082,12.990305,13.414683,16.771544,19.109127,22.126581,1
sam106_imp7.wav,0.03271484375,0.0748843,0.013801516823435528,0.02,3594.776289296512,2293.7321342742925,5910.8642578125,0.07666363,2300.0,2570.939,6.8577747,11.094175,-0.27227625250816345,6.3266983,-94.87352,14.523053,-41.455086,36.671425,0.9523822,11.598349,-3.2878785,37.00553,21.438522,-23.632135,6.100296,15.31857,3.9963999,0.05726782,0.39611378,1.0,0.45741662,0.17978533,0.12264996,0.05150841,0.022778472,0.020341866,0.03169517,0.03888997,0.035715036,7.0582967,7.7969303,7.969905,8.55049,8.78752,10.983681,11.685922,18.919125,19.412283,22.975193,1
sam107_imp1.wav,0.04541015625,0.07082944,0.004281524659767766,0.02,3590.5865646128877,2293.8478706964347,5878.564453125,0.07291847,2300.0,2313.714,6.899879,11.078803,0.2003859281539917,5.9862576,-73.87401,25.197765,-36.79579,43.331863,-2.1842155,9.052638,-12.854341,29.624783,18.426167,-24.113678,13.030921,14.925031,2.344834,0.06422194,0.4012537,1.0,0.4292446,0.19163914,0.12513418,0.05765752,0.031343173,0.037893042,0.029365338,0.03288289,0.035180382,6.794653,7.011073,7.1192956,7.6627245,8.835871,9.81868,9.9900255,15.53732,19.023127,21.239464,1
